StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
EA_NH4_SnBr3,299,170,2.96,115,1.96,50.5811661159873,6.81603501555951,0.467585776444636,51.095345431741,1.5,1255.77124934697,0.586734694,0.978808583,3.56619105,2.18741042758181
EA_NH4_SnI3,299,170,2.66,115,1.96,50.5393685963475,6.90033211761096,0.365392197964507,70.0114634619165,1.5,1251.19842707735,0.522727273,0.959343379,3.774886703,1.36558814120263
EA_NH4_ZnI3,299,170,2.66,74,1.65,59.4354121364176,9.0046284394934,0.422102870558035,65.0805666447933,1.58333333333333,1253.50784418002,0.336363636,1.093129361,4.720454362,4.2054994949
EA_PhA_ZnBr3,299,388,2.96,74,1.65,74.9650847879502,7.86373854082038,0.444747119158742,36.9842378677277,1.58823529411765,1892.75438282441,0.37755102,1.412904105,4.672442091,4.2608533753
EA_TetraMA_PbI3,299,301,2.66,119,2.33,65.3249734174057,6.69503767067555,0.30906563805679,77.775080328524,1.44444444444444,1737.47132096475,0.540909091,1.08464757,3.575159131,1.6653871858
EA_TetraMA_SrI3,299,301,2.66,118,0.95,65.3249734174057,24.9769501584098,0.518230397697819,60.2319853122526,1.38888888888889,1739.07632118937,0.536363636,1.087856586,3.589065164,6.7613560714
EA_TetraMA_ZnI3,299,301,2.66,74,1.65,70.7998631847884,8.13489216819961,0.375661508046075,58.656980591306,1.5,1737.01129600106,0.336363636,1.250665055,4.869310554,3.7852659747
EA_TroP_ZrI3,299,333,2.66,109,1.33,74.6630203625627,15.1776541660372,0.412766943765158,59.4111972831061,1.60606060606061,1987.93050778178,0.495454545,1.152003753,3.742040853,0.9803761375
FA_AA_GeCl3,277,300,3.16,73,2.01,53.491493001965,5.98684455220843,0.521705413486901,24.3441916167975,1.55555555555556,1401.16143567234,0.403314917,1.307033991,4.355272377,5.0312749056
FA_AA_PbI3,277,300,2.66,119,2.33,52.0503565212422,6.62251404737599,0.356570739556252,79.9295224518239,1.55555555555556,1371.73363555253,0.540909091,1.060660172,3.586372193,1.5939334128
FA_AA_SnI3,277,300,2.66,115,1.96,54.022952641838,6.36154311226693,0.389182575307627,64.8449497860954,1.55555555555556,1371.81942487158,0.522727273,1.073324771,3.640589344,1.2746071994
FA_AA_SrI3,277,300,2.66,118,0.95,52.0503565212422,26.6263316748954,0.593186635567074,61.6041141045579,1.48148148148148,1379.88849692438,0.536363636,1.06379822,3.599179313,5.83099771869487
FA_Az_CaI3,277,284,2.66,100,1,79.8156176287372,26.1059031986672,0.557365230347211,59.3296283171659,1.46428571428571,1541.8627963261,0.454545455,1.1059592,3.91959509,5.72748371007172
