A1_A2_BX3,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev block,PymatgenData std_dev atomic_radius,PymatgenData std_dev mendeleev_no,PymatgenData std_dev melting_point,X-electro_negativity,B-radius,B-Electro-negativity,A1-radius,A2-radius,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,formation energy(ev)
IM_MA_SnCl3,0.514883779,9.307692308,0.580288457,0.447578519,6.329232471,1571.962755,3.16,115,1.96,303,238,0.635359116,1.078576729,3.323900178,-0.741463926
IM_MA_SrCl3,0.701665657,8.384615385,0.587280137,0.570606552,26.89590668,1574.914428,3.16,118,0.95,303,238,0.651933702,1.067754889,3.297166741,0.22309231
3-Py_Cs_CoCl3,0.666473568,9.090909091,0.730170645,0.630185669,24.62940793,1665.803879,3.16,74.5,1.88,272,167,0.41160221,1.108400258,4.15619741,0.184879674
3-Py_DiEA_GeCl3,0.469718046,7.684210526,0.620173673,0.412362383,6.009252126,1887.542331,3.16,73,2.01,272,385,0.403314917,1.41838939,4.471319368,-1.732936085
3-Py_DiEA_TiCl3,0.521472275,7.157894737,0.739600262,0.43490838,14.25080595,1908.003075,3.16,86,1.54,272,385,0.475138122,1.349329232,3.954820727,-0.25826321
3-Py_DiMA_AgCl3,0.496047166,7.9375,0.743186101,0.481141448,9.439833956,1774.285155,3.16,94,1.93,272,296,0.519337017,1.195653285,3.658038682,-1.506415337
3-Py_DiMA_PdCl3,0.474056591,7.875,0.743186101,0.444066175,9.985745655,1795.310858,3.16,86,2.2,272,296,0.475138122,1.231478102,3.868966503,0.585454942
3-Py_EA_PtCl3,0.469947424,7.875,0.743186101,0.435556314,10.26055894,1806.970836,3.16,80,2.28,272,299,0.44198895,1.263851776,4.067646059,0.521674713
3-Py_FA_CoCl3,0.512837213,8.551724138,0.724626533,0.425592249,11.440116,1689.861128,3.16,74.5,1.88,272,277,0.41160221,1.260615025,4.254786288,0.728471203
3-Py_FA_CuCl3,0.510431649,8.689655172,0.724626533,0.425592249,9.176821172,1672.070373,3.16,73,1.9,272,277,0.403314917,1.268059602,4.318483536,-0.466900912
3-Py_FM_MnCl3,0.584670097,8.714285714,0.715737872,0.429728597,12.62439854,1679.491254,3.16,83,1.55,272,190,0.458563536,1.103515128,3.899748672,-0.916518241
3-Py_HA_CdCl3,0.576427203,8.888888889,0.72837789,0.468878799,8.519622613,1555.615612,3.16,95,1.69,272,226,0.524861878,1.101651869,3.625393815,-0.038458696
3-Py_HY_AgCl3,0.519373749,8.5,0.737317003,0.483622693,9.659192513,1563.412461,3.16,94,1.93,272,220,0.519337017,1.097943984,3.645824322,-1.694473665
3-Py_HY_GeCl3,0.510527,8.714285714,0.595437196,0.418590709,6.063152495,1562.580285,3.16,73,2.01,272,220,0.403314917,1.18871888,4.253293868,-0.587694571
3-Py_HY_HgCl3,0.511576529,8.571428571,0.737317003,0.463425977,8.798656922,1557.584732,3.16,102,2,272,220,0.563535912,1.066906698,3.514034777,-0.064730951
3-Py_HY_MnCl3,0.574068099,8.214285714,0.737317003,0.444440404,12.8879789,1576.047416,3.16,83,1.55,272,220,0.458563536,1.14369165,3.908638372,-1.101309488
3-Py_HY_PtCl3,0.488693992,8.428571429,0.737317003,0.435451699,10.53021626,1611.429268,3.16,80,2.28,272,220,0.44198895,1.156837531,3.99995801,0.924923842
3-Py_i-PA_MgCl3,0.570104429,7.2,0.609333348,0.456539394,8.713963984,1832.316672,3.16,72,1.31,272,307,0.397790055,1.314995022,4.403478975,1.08376687
3-Py_MA_CuCl3,0.511122132,8.206896552,0.745355992,0.440239439,9.400428477,1704.800831,3.16,73,1.9,272,238,0.403314917,1.213773845,4.27217609,-0.472318554
3-Py_MA_HgCl3,0.500176358,8.275862069,0.745355992,0.467966939,8.836870361,1702.187171,3.16,102,2,272,238,0.563535912,1.089394193,3.502901474,-0.390362011
3-Py_TetraMA_InCl3,0.491418668,7.631578947,0.620173673,0.4601189,7.116250814,1889.572148,3.16,104,1.78,272,301,0.574585635,1.159903229,3.458906465,-0.130276419
3-Py_TetraMA_MoCl3,0.459801146,7.263157895,0.739600262,0.443037302,12.92350935,1966.184282,3.16,93,2.16,272,301,0.513812155,1.206468687,3.684249412,5.749133383
AA_Az_CoCl3,0.512977506,8.064516129,0.735381193,0.430853155,11.34690556,1677.837899,3.16,74.5,1.88,300,284,0.41160221,1.309046996,4.298924884,1.07178528
AA_Az_CrCl3,0.541345811,7.870967742,0.735381193,0.439419075,13.33396272,1704.932098,3.16,80,1.66,300,284,0.44198895,1.281461715,4.081626756,2.451974969
AA_Az_MnCl3,0.557844362,7.935483871,0.735381193,0.439419075,12.47898536,1665.583292,3.16,83,1.55,300,284,0.458563536,1.26689965,3.977475724,2.219790613
AA_MA_AgCl3,0.533812492,8.296296296,0.752154939,0.496682219,9.895872213,1428.20099,3.16,94,1.93,300,238,0.519337017,1.157083824,3.647290478,-1.456751977
AA_MA_CuCl3,0.537484179,8.296296296,0.752154939,0.446912828,9.597268868,1434.904298,3.16,73,1.9,300,238,0.403314917,1.252748234,4.30477391,-0.182236252
